From	Entry	Entry.Name
ENSMUST00000032591	Q7TSI0	ZNF12_MOUSE
ENSMUST00000031399	Q99LS3	SERB_MOUSE
ENSMUST00000020329	Q01279	EGFR_MOUSE
ENSMUST00000030851	Q9D173	TOM7_MOUSE
ENSMUST00000031601	Q6PAK4	Q6PAK4_MOUSE
ENSMUST00000035390	Q64726	ZA2G_MOUSE
ENSMUST00000031574	Q8CDE8	Q8CDE8_MOUSE
ENSMUST00000020683	Q8BQY8	HUS1_MOUSE
ENSMUST00000031632	Q9Z1D9	ZN394_MOUSE
ENSMUST00000020677	P52624	UPP1_MOUSE
ENSMUST00000020856	Q91VK1	5MP1_MOUSE
ENSMUST00000030691	Q9QYX7	PCLO_MOUSE
ENSMUST00000026613	P12265	BGLR_MOUSE
ENSMUST00000054895	G3X988	G3X988_MOUSE
ENSMUST00000052946	Q9ES03	TBX20_MOUSE
ENSMUST00000038690	Q91WD4	CG025_MOUSE
ENSMUST00000047196	Q8BGM4	Q8BGM4_MOUSE
ENSMUST00000055808	P61982	1433G_MOUSE
ENSMUST00000041804	Q3TYD6	LMTK2_MOUSE
ENSMUST00000060918	Q8BVF9	AMZ1_MOUSE
ENSMUST00000065433	Q5SWT9	Q5SWT9_MOUSE
ENSMUST00000055559	Q8BIS8	CC126_MOUSE
ENSMUST00000043285	Q5SS90	CG057_MOUSE
ENSMUST00000048421	Q3UTZ3	TPC14_MOUSE
ENSMUST00000048122	Q8C9X3	Q8C9X3_MOUSE
ENSMUST00000063918	Q8BMJ8	SP8_MOUSE
ENSMUST00000036489	D3Z0K6	D3Z0K6_MOUSE
ENSMUST00000035985	F8VQK6	F8VQK6_MOUSE
ENSMUST00000040826	Q8BQU3	SDHF3_MOUSE
ENSMUST00000055195	Q9JIT0	LMBR1_MOUSE
ENSMUST00000049887	E9QL43	E9QL43_MOUSE
ENSMUST00000061446	Q6NXM3	TM130_MOUSE
ENSMUST00000044729	Q14B48	ITPI1_MOUSE
ENSMUST00000046418	Q8BGA7	INT15_MOUSE
ENSMUST00000059138	Q9D1T5	PRR15_MOUSE
ENSMUST00000049861	Q8BQC8	RBAK_MOUSE
ENSMUST00000046901	G5E891	G5E891_MOUSE
ENSMUST00000057497	Q91VF6	COQA1_MOUSE
ENSMUST00000047305	Q6UJB9	TM270_MOUSE
ENSMUST00000060561	Q8C790	F221A_MOUSE
ENSMUST00000047689	Q8BPY9	FIGL1_MOUSE
ENSMUST00000066211	Q8BMP4	GPER1_MOUSE
ENSMUST00000061035	Q923Z4	FER3L_MOUSE
ENSMUST00000040721	O70281	TPST1_MOUSE
ENSMUST00000060609	E9PX85	E9PX85_MOUSE
ENSMUST00000043377	Q5SS91	SUN3_MOUSE
ENSMUST00000044002	G3X923	G3X923_MOUSE
ENSMUST00000056578	P28662	BRI3_MOUSE
ENSMUST00000035813	Q7TN74	Q7TN74_MOUSE
ENSMUST00000051758	Q6TEK5	VKORL_MOUSE
ENSMUST00000044767	P48986	NDF6_MOUSE
ENSMUST00000071263	P59041	DJC30_MOUSE
ENSMUST00000068617	Q8BY07	Q8BY07_MOUSE
ENSMUST00000086029	Q9JJG7	CABP8_MOUSE
ENSMUST00000073945	A0A0M3HEP8	A0A0M3HEP8_MOUSE
ENSMUST00000111150	D3YZ07	D3YZ07_MOUSE
ENSMUST00000110832	Q3UFJ6	T184A_MOUSE
ENSMUST00000085774	Q3UH53	SDK1_MOUSE
ENSMUST00000086046	Q7TMG8	Q7TMG8_MOUSE
ENSMUST00000110717	Q9CQM6	ANR61_MOUSE
ENSMUST00000109664	Q8BPY9	FIGL1_MOUSE
ENSMUST00000102884	Q9WVF5	Q9WVF5_MOUSE
ENSMUST00000074541	Q80ZQ5	JAZF1_MOUSE
ENSMUST00000076203	Q810I0	VP37D_MOUSE
ENSMUST00000110897	Q99L56	Q99L56_MOUSE
ENSMUST00000110932	D3Z0T5	D3Z0T5_MOUSE
ENSMUST00000101525	P52624	UPP1_MOUSE
ENSMUST00000110934	Q8BQ47	CNPY4_MOUSE
ENSMUST00000100986	Q3TZZ7	ESYT2_MOUSE
ENSMUST00000076700	G5E8H3	G5E8H3_MOUSE
ENSMUST00000086023	Q7TT15	GLT17_MOUSE
ENSMUST00000071921	Q8CE22	DMTF1_MOUSE
ENSMUST00000100530	Q3V1B8	Q3V1B8_MOUSE
ENSMUST00000077119	Q921C1	CXG3_MOUSE
ENSMUST00000110766	E9PYR1	E9PYR1_MOUSE
ENSMUST00000095017	Q8CE22	DMTF1_MOUSE
ENSMUST00000111218	Q8BGM4	Q8BGM4_MOUSE
ENSMUST00000111152	A1L0T3	SRB4D_MOUSE
ENSMUST00000088516	Q9WVQ1	MAGI2_MOUSE
ENSMUST00000110951	D3Z0F5	D3Z0F5_MOUSE
ENSMUST00000111219	Q8BGM4	Q8BGM4_MOUSE
ENSMUST00000110695	E9PUB2	E9PUB2_MOUSE
ENSMUST00000088796	Q9D5W8	TEX47_MOUSE
ENSMUST00000074546	Q3UH53	SDK1_MOUSE
ENSMUST00000085661	F7AFH2	F7AFH2_MOUSE
ENSMUST00000110836	Q61827	MAFK_MOUSE
ENSMUST00000094116	B2RX31	B2RX31_MOUSE
ENSMUST00000076095	Q99L56	Q99L56_MOUSE
ENSMUST00000101558	Q9WVQ1	MAGI2_MOUSE
ENSMUST00000109659	O88533	DDC_MOUSE
ENSMUST00000095495	D3Z5T2	D3Z5T2_MOUSE
ENSMUST00000101395	A0A0R4J193	A0A0R4J193_MOUSE
ENSMUST00000070487	Q8BQZ5	CPSF4_MOUSE
ENSMUST00000085786	Q8CIS0	CAR11_MOUSE
ENSMUST00000075916	M0QWS1	M0QWS1_MOUSE
ENSMUST00000111153	A1L0T3	SRB4D_MOUSE
ENSMUST00000111221	Q8BY07	Q8BY07_MOUSE
ENSMUST00000071982	Q8CJ69	BMPER_MOUSE
ENSMUST00000066237	O88533	DDC_MOUSE
ENSMUST00000110896	Q99L56	Q99L56_MOUSE
ENSMUST00000085671	Q9Z1D8	ZKSC5_MOUSE
ENSMUST00000110718	D3YXD2	D3YXD2_MOUSE
ENSMUST00000102909	Q5SS91	SUN3_MOUSE
ENSMUST00000067935	Q810I0	VP37D_MOUSE
ENSMUST00000082367	Q08857	CD36_MOUSE
ENSMUST00000094245	Q9Z0G9	CLD3_MOUSE
ENSMUST00000111103	Q91VF6	COQA1_MOUSE
ENSMUST00000077485	Q7TSI0	ZNF12_MOUSE
ENSMUST00000072896	Q9D0L7	ARM10_MOUSE
ENSMUST00000085733	Q5IBH6	SPE4A_MOUSE
ENSMUST00000079624	Q9CQM6	ANR61_MOUSE
ENSMUST00000124342	Q7TMG8	Q7TMG8_MOUSE
ENSMUST00000160629	B2LVG5	B2LVG5_MOUSE
ENSMUST00000121903	Q8C790	F221A_MOUSE
ENSMUST00000161881	F6SSC9	F6SSC9_MOUSE
ENSMUST00000141131	A0A0J9YUK5	A0A0J9YUK5_MOUSE
ENSMUST00000134786	D3YVA9	D3YVA9_MOUSE
ENSMUST00000111288	Q9JJG7	CABP8_MOUSE
ENSMUST00000162941	E0CX22	E0CX22_MOUSE
ENSMUST00000136246	D3Z271	D3Z271_MOUSE
ENSMUST00000154696	F6ZA92	F6ZA92_MOUSE
ENSMUST00000152247	F6Z7L1	F6Z7L1_MOUSE
ENSMUST00000148873	Q9D0L7	ARM10_MOUSE
ENSMUST00000155690	Q5SUV9	Q5SUV9_MOUSE
ENSMUST00000159546	Q9D5W8	TEX47_MOUSE
ENSMUST00000155491	Q8C7X8	Q8C7X8_MOUSE
ENSMUST00000125984	Q5SVE7	Q5SVE7_MOUSE
ENSMUST00000115267	Q9WVQ1	MAGI2_MOUSE
ENSMUST00000126232	D3Z3C2	D3Z3C2_MOUSE
ENSMUST00000115365	B2RVB9	B2RVB9_MOUSE
ENSMUST00000114323	G3X9X1	G3X9X1_MOUSE
ENSMUST00000161279	Q3V1B8	Q3V1B8_MOUSE
ENSMUST00000153823	F7AS28	F7AS28_MOUSE
ENSMUST00000162168	F6TRS7	F6TRS7_MOUSE
ENSMUST00000144211	Q80WV7	SRRM3_MOUSE
ENSMUST00000161915	Q9D6H5	ZDHC4_MOUSE
ENSMUST00000159146	F6VAB1	F6VAB1_MOUSE
ENSMUST00000160383	E0CZC4	E0CZC4_MOUSE
ENSMUST00000159813	M0QWP4	M0QWP4_MOUSE
ENSMUST00000118993	O70281	TPST1_MOUSE
ENSMUST00000159649	A0A0G2JDC3	A0A0G2JDC3_MOUSE
ENSMUST00000154181	D3YUQ6	D3YUQ6_MOUSE
ENSMUST00000160634	Q9D5W8	TEX47_MOUSE
ENSMUST00000160574	M0QWM8	M0QWM8_MOUSE
ENSMUST00000111287	Q9JJG7	CABP8_MOUSE
ENSMUST00000131563	F6VD35	F6VD35_MOUSE
ENSMUST00000148286	F6RCZ2	F6RCZ2_MOUSE
ENSMUST00000159941	E0CYN6	E0CYN6_MOUSE
ENSMUST00000160502	B9EIX3	B9EIX3_MOUSE
ENSMUST00000162861	E0CYZ8	E0CYZ8_MOUSE
ENSMUST00000162358	E0CY85	E0CY85_MOUSE
ENSMUST00000160888	E0CY41	E0CY41_MOUSE
ENSMUST00000139983	D3Z0J6	D3Z0J6_MOUSE
ENSMUST00000162244	B2LVG6	B2LVG6_MOUSE
ENSMUST00000162220	E0CYH2	E0CYH2_MOUSE
ENSMUST00000162975	F6URG7	F6URG7_MOUSE
ENSMUST00000140871	F7CAN4	F7CAN4_MOUSE
ENSMUST00000161398	E0CZ33	E0CZ33_MOUSE
ENSMUST00000111307	D3YY48	D3YY48_MOUSE
ENSMUST00000160246	Q9JIT1	RNF32_MOUSE
ENSMUST00000114491	Q8BIS8	CC126_MOUSE
ENSMUST00000159272	E0CY22	E0CY22_MOUSE
ENSMUST00000119783	Q920S3	GATD1_MOUSE
ENSMUST00000115277	A6X919	D19L1_MOUSE
ENSMUST00000137357	A0A0J9YUF6	A0A0J9YUF6_MOUSE
ENSMUST00000126058	Q5SWT7	Q5SWT7_MOUSE
ENSMUST00000148094	D3Z335	D3Z335_MOUSE
ENSMUST00000145608	A0A0N4SVF9	A0A0N4SVF9_MOUSE
ENSMUST00000160422	E0CXT7	E0CXT7_MOUSE
ENSMUST00000160609	E9Q714	E9Q714_MOUSE
ENSMUST00000141436	Q5SWT6	Q5SWT6_MOUSE
ENSMUST00000162066	E0CXP7	E0CXP7_MOUSE
ENSMUST00000151477	D3YV17	D3YV17_MOUSE
ENSMUST00000155902	D3Z0J6	D3Z0J6_MOUSE
ENSMUST00000115101	A0A0R4J1K6	A0A0R4J1K6_MOUSE
ENSMUST00000153867	D3Z2K9	D3Z2K9_MOUSE
ENSMUST00000147328	D3Z295	D3Z295_MOUSE
ENSMUST00000136507	D3Z666	D3Z666_MOUSE
ENSMUST00000114321	G3X9X1	G3X9X1_MOUSE
ENSMUST00000142064	A6X919	D19L1_MOUSE
ENSMUST00000159123	E9Q6X8	E9Q6X8_MOUSE
ENSMUST00000129115	Q8BQY8	HUS1_MOUSE
ENSMUST00000142838	D3Z1F4	D3Z1F4_MOUSE
ENSMUST00000118268	D3Z4T3	D3Z4T3_MOUSE
ENSMUST00000114297	Q8R1C3	VOPP1_MOUSE
ENSMUST00000115259	Q8K174	TMM60_MOUSE
ENSMUST00000146780	D3Z382	D3Z382_MOUSE
ENSMUST00000130522	Q5SUC6	Q5SUC6_MOUSE
ENSMUST00000120630	Q8BVF9	AMZ1_MOUSE
ENSMUST00000160762	F7B6Z5	F7B6Z5_MOUSE
ENSMUST00000132639	F6QK86	F6QK86_MOUSE
ENSMUST00000161647	E9Q7N6	E9Q7N6_MOUSE
ENSMUST00000126126	F6XYC5	F6XYC5_MOUSE
ENSMUST00000111308	Q99KJ6	Q99KJ6_MOUSE
ENSMUST00000150714	Q5SWU3	Q5SWU3_MOUSE
ENSMUST00000161896	E0CX87	E0CX87_MOUSE
ENSMUST00000159781	Q8CDE8	Q8CDE8_MOUSE
ENSMUST00000148879	D3Z6N3	D3Z6N3_MOUSE
ENSMUST00000154153	A0A0A0MQK4	A0A0A0MQK4_MOUSE
ENSMUST00000127485	Q8R1C3	VOPP1_MOUSE
ENSMUST00000161665	E0CXV6	E0CXV6_MOUSE
ENSMUST00000184370	V9GX14	V9GX14_MOUSE
ENSMUST00000201316	Q6UJB9	TM270_MOUSE
ENSMUST00000240543	Q3UQ33	Q3UQ33_MOUSE
ENSMUST00000176035	H3BKS3	H3BKS3_MOUSE
ENSMUST00000177153	H3BKQ7	H3BKQ7_MOUSE
ENSMUST00000223382	A0A1Y7VM47	A0A1Y7VM47_MOUSE
ENSMUST00000201847	A0A0J9YUG5	A0A0J9YUG5_MOUSE
ENSMUST00000220804	A0A1Y7VNA1	A0A1Y7VNA1_MOUSE
ENSMUST00000220763	A0A1Y7VM24	A0A1Y7VM24_MOUSE
ENSMUST00000167316	Q9CZP3	Q9CZP3_MOUSE
ENSMUST00000197890	Q08857	CD36_MOUSE
ENSMUST00000175962	H3BKE7	H3BKE7_MOUSE
ENSMUST00000183525	V9GXV6	V9GXV6_MOUSE
ENSMUST00000199003	A0A0G2JEM1	A0A0G2JEM1_MOUSE
ENSMUST00000220720	A0A1Y7VM39	A0A1Y7VM39_MOUSE
ENSMUST00000201414	Q52KG9	Q52KG9_MOUSE
ENSMUST00000184159	Q8CE22	DMTF1_MOUSE
ENSMUST00000207284	A0A140LHB5	A0A140LHB5_MOUSE
ENSMUST00000184120	V9GWW5	V9GWW5_MOUSE
ENSMUST00000195766	Q497P3	NUPR2_MOUSE
ENSMUST00000182407	Q9QYX7	PCLO_MOUSE
ENSMUST00000221266	A0A1Y7VMN9	A0A1Y7VMN9_MOUSE
ENSMUST00000184401	Q8CE22	DMTF1_MOUSE
ENSMUST00000195946	A0A0G2JEV1	A0A0G2JEV1_MOUSE
ENSMUST00000202728	A0A0J9YTS0	A0A0J9YTS0_MOUSE
ENSMUST00000202486	A0A0J9YUF7	A0A0J9YUF7_MOUSE
ENSMUST00000183973	V9GXX1	V9GXX1_MOUSE
ENSMUST00000214050	A0A1L1SS01	A0A1L1SS01_MOUSE
ENSMUST00000198935	A0A0G2JFE6	A0A0G2JFE6_MOUSE
ENSMUST00000165232	Q08857	CD36_MOUSE
ENSMUST00000197553	Q9WVQ1	MAGI2_MOUSE
ENSMUST00000198959	Q9D6X8	Q9D6X8_MOUSE
ENSMUST00000197443	A0A0G2JEG6	A0A0G2JEG6_MOUSE
ENSMUST00000168460	Q9JIT1	RNF32_MOUSE
ENSMUST00000184888	Q8CE22	DMTF1_MOUSE
ENSMUST00000177456	H3BJD6	H3BJD6_MOUSE
ENSMUST00000198105	Q9JIT0	LMBR1_MOUSE
ENSMUST00000197354	A0A0G2JE00	A0A0G2JE00_MOUSE
ENSMUST00000198270	P61982	1433G_MOUSE
ENSMUST00000182915	S4R2E0	S4R2E0_MOUSE
ENSMUST00000195900	A0A0G2JEI8	A0A0G2JEI8_MOUSE
ENSMUST00000199183	A0A0G2JFT1	A0A0G2JFT1_MOUSE
ENSMUST00000222626	A0A1Y7VMV3	A0A1Y7VMV3_MOUSE
ENSMUST00000231606	A0A338P762	A0A338P762_MOUSE
ENSMUST00000178195	A0A0A0MQP1	A0A0A0MQP1_MOUSE
ENSMUST00000240540	G5E8H3	G5E8H3_MOUSE
ENSMUST00000172452	E9Q391	E9Q391_MOUSE
ENSMUST00000200149	A0A0G2JF18	A0A0G2JF18_MOUSE
ENSMUST00000165318	Q8BQC8	RBAK_MOUSE
ENSMUST00000175889	H3BL28	H3BL28_MOUSE
ENSMUST00000169758	Q9CUJ3	Q9CUJ3_MOUSE
ENSMUST00000183448	Q8CE22	DMTF1_MOUSE
ENSMUST00000196321	A0A0G2JFX9	A0A0G2JFX9_MOUSE
ENSMUST00000208219	A0A140LHL1	A0A140LHL1_MOUSE
ENSMUST00000176263	H3BJD0	H3BJD0_MOUSE
ENSMUST00000186265	Q7TMG8	Q7TMG8_MOUSE
ENSMUST00000201801	D3YY48	D3YY48_MOUSE
ENSMUST00000166455	F6YBT6	F6YBT6_MOUSE
ENSMUST00000171080	Q8BPY9	FIGL1_MOUSE
ENSMUST00000201874	A0A0J9YUK9	A0A0J9YUK9_MOUSE
ENSMUST00000185100	V9GX59	V9GX59_MOUSE
ENSMUST00000196029	A0A0G2JEH3	A0A0G2JEH3_MOUSE
ENSMUST00000178355	Q497P3	NUPR2_MOUSE
ENSMUST00000196304	A0A0G2JDS4	A0A0G2JDS4_MOUSE
ENSMUST00000199563	A0A0G2JG70	A0A0G2JG70_MOUSE
ENSMUST00000199514	A0A0G2JGI5	A0A0G2JGI5_MOUSE
ENSMUST00000201394	A0A0J9YVH9	A0A0J9YVH9_MOUSE
ENSMUST00000198669	A0A0J9YUY1	A0A0J9YUY1_MOUSE
ENSMUST00000164784	F6QGP8	F6QGP8_MOUSE
ENSMUST00000199765	A0A0G2JFG1	A0A0G2JFG1_MOUSE
ENSMUST00000197089	A0A0G2JDQ6	A0A0G2JDQ6_MOUSE
ENSMUST00000164791	P52624	UPP1_MOUSE
ENSMUST00000215802	A0A1L1SQU0	A0A1L1SQU0_MOUSE
ENSMUST00000184372	V9GXK4	V9GXK4_MOUSE
ENSMUST00000184620	V9GWT2	V9GWT2_MOUSE
ENSMUST00000194521	Q497P3	NUPR2_MOUSE
ENSMUST00000199322	A0A0G2JEF7	A0A0G2JEF7_MOUSE
ENSMUST00000220816	Q3TZZ7	ESYT2_MOUSE
ENSMUST00000220828	A0A1Y7VIU9	A0A1Y7VIU9_MOUSE
ENSMUST00000223474	A0A1Y7VJ43	A0A1Y7VJ43_MOUSE
ENSMUST00000200317	A0A0G2JGH6	A0A0G2JGH6_MOUSE
ENSMUST00000169095	Q08857	CD36_MOUSE
ENSMUST00000197574	A0A0G2JFB7	A0A0G2JFB7_MOUSE
ENSMUST00000221620	A0A1Y7VMN9	A0A1Y7VMN9_MOUSE
ENSMUST00000200246	A0A0G2JDH2	A0A0G2JDH2_MOUSE
ENSMUST00000204189	A0A0N4SVC2	A0A0N4SVC2_MOUSE
ENSMUST00000200443	A0A0G2JE05	A0A0G2JE05_MOUSE
ENSMUST00000203212	A0A0N4SUX3	A0A0N4SUX3_MOUSE
ENSMUST00000178704	O88533	DDC_MOUSE
ENSMUST00000204878	A0A0N4SV49	A0A0N4SV49_MOUSE
ENSMUST00000212711	A0A1D5RLN8	A0A1D5RLN8_MOUSE
ENSMUST00000200039	Q6P8W7	Q6P8W7_MOUSE
ENSMUST00000170051	Q08857	CD36_MOUSE
ENSMUST00000176729	H3BJA6	H3BJA6_MOUSE
ENSMUST00000198181	A0A0G2JFH8	A0A0G2JFH8_MOUSE
ENSMUST00000170444	E9Q5K7	E9Q5K7_MOUSE
ENSMUST00000182602	Q9CZH3	PSMG3_MOUSE
ENSMUST00000196780	A0A0G2JEI9	A0A0G2JEI9_MOUSE
ENSMUST00000222052	A0A1Y7VLG8	A0A1Y7VLG8_MOUSE
ENSMUST00000195978	A0A0G2JGF4	A0A0G2JGF4_MOUSE
ENSMUST00000200564	A0A0G2JFU9	A0A0G2JFU9_MOUSE
ENSMUST00000201855	Q0VGU5	Q0VGU5_MOUSE
ENSMUST00000170356	A6X919	D19L1_MOUSE
ENSMUST00000221388	A0A1Y7VKZ4	A0A1Y7VKZ4_MOUSE
ENSMUST00000171938	Q8BPY9	FIGL1_MOUSE
ENSMUST00000171300	Q8BPG6	SUMF2_MOUSE
ENSMUST00000223305	A0A1Y7VJL2	A0A1Y7VJL2_MOUSE
ENSMUST00000198929	A0A0G2JFI2	A0A0G2JFI2_MOUSE
ENSMUST00000196069	A0A0G2JE56	A0A0G2JE56_MOUSE
ENSMUST00000168998	Q3UXW4	Q3UXW4_MOUSE
ENSMUST00000178289	Q91WD4	CG025_MOUSE
ENSMUST00000177338	Q8BMP0	Q8BMP0_MOUSE
ENSMUST00000166847	E9PYQ0	RS10B_MOUSE
ENSMUST00000179191	J3QM78	J3QM78_MOUSE
ENSMUST00000197571	A0A0G2JDI8	A0A0G2JDI8_MOUSE
ENSMUST00000203820	A0A0N4SV13	A0A0N4SV13_MOUSE
ENSMUST00000240542	A0A8Q0LUK7	A0A8Q0LUK7_MOUSE
ENSMUST00000166018	Q9ES03	TBX20_MOUSE
ENSMUST00000202298	A0A0J9YUN6	A0A0J9YUN6_MOUSE
ENSMUST00000240541	A0A8Q0LUK4	A0A8Q0LUK4_MOUSE
ENSMUST00000240544	Q5GGW5	Q5GGW5_MOUSE
ENSMUST00000004508	Q8R1V4	TMED4_MOUSE
ENSMUST00000004076	Q9QYS2	GRM3_MOUSE
ENSMUST00000000940	Q8K4F6	NSUN5_MOUSE
ENSMUST00000006301	Q8BUI3	LRWD1_MOUSE
ENSMUST00000004507	Q9D0R4	DDX56_MOUSE
ENSMUST00000001460	Q78PY7	SND1_MOUSE
ENSMUST00000016094	F8WH69	F8WH69_MOUSE
ENSMUST00000016086	Q99NI3	GT2D2_MOUSE
ENSMUST00000015049	Q9QYI6	DNJB9_MOUSE
ENSMUST00000019833	Q9CR13	FMC1_MOUSE
ENSMUST00000009411	G3X8R7	G3X8R7_MOUSE
ENSMUST00000008987	Q9Z0S4	CLD13_MOUSE
ENSMUST00000019323	P08249	MDHM_MOUSE
ENSMUST00000007449	P21300	ALD1_MOUSE
ENSMUST00000020878	Q9D581	EFC10_MOUSE
ENSMUST00000026699	O89050	MKLN1_MOUSE
ENSMUST00000026617	P07934	PHKG1_MOUSE
ENSMUST00000030769	P46471	PRS7_MOUSE
ENSMUST00000030769	Q8BVQ9	Q8BVQ9_MOUSE
ENSMUST00000030852	Q8BZ36	RINT1_MOUSE
ENSMUST00000020695	Q5SSZ5	TENS3_MOUSE
ENSMUST00000030552	G3X8Z3	G3X8Z3_MOUSE
ENSMUST00000030868	Q8BH34	SEM3D_MOUSE
ENSMUST00000026973	P12849	KAP1_MOUSE
ENSMUST00000026390	Q9JM13	RABX5_MOUSE
ENSMUST00000026975	B9EJR8	DAAF5_MOUSE
ENSMUST00000040213	Q8BJM7	TYW1_MOUSE
ENSMUST00000043378	Q8C1E7	TACAN_MOUSE
ENSMUST00000045096	Q99MR9	PPR3A_MOUSE
ENSMUST00000031798	Q9D9Y8	Q9D9Y8_MOUSE
ENSMUST00000031554	Q91VX9	TM168_MOUSE
ENSMUST00000031728	Q9DCH2	POP7_MOUSE
ENSMUST00000031723	P07321	EPO_MOUSE
ENSMUST00000036877	Q8C4S8	DEN2A_MOUSE
ENSMUST00000038406	P45377	ALD2_MOUSE
ENSMUST00000045054	Q8BNE1	TCAF1_MOUSE
ENSMUST00000030878	Q99NH7	S26A5_MOUSE
ENSMUST00000045140	Q8BNE1	TCAF1_MOUSE
ENSMUST00000043082	Q8K1N1	PLPL8_MOUSE
ENSMUST00000036177	P09066	HME2_MOUSE
ENSMUST00000031967	Q9DAA4	PRS37_MOUSE
ENSMUST00000031985	Q8C5V4	Q8C5V4_MOUSE
ENSMUST00000043884	Q8CBC6	LRRN3_MOUSE
ENSMUST00000041226	E9PWP7	E9PWP7_MOUSE
ENSMUST00000041100	Q9D8F1	ALKB4_MOUSE
ENSMUST00000044204	A0A0R4J0L2	A0A0R4J0L2_MOUSE
ENSMUST00000041048	Q8BH10	ORAI2_MOUSE
ENSMUST00000031986	P35294	RAB19_MOUSE
ENSMUST00000031726	P62880	GBB2_MOUSE
ENSMUST00000031727	Q99MR1	GGYF1_MOUSE
ENSMUST00000045235	Q8BXK4	SAMTR_MOUSE
ENSMUST00000042661	Q6P5F7	TTYH3_MOUSE
ENSMUST00000031797	Q9DAA0	Q9DAA0_MOUSE
ENSMUST00000036031	Q3TCV3	GSAP_MOUSE
ENSMUST00000045372	P15327	PMGE_MOUSE
ENSMUST00000038383	G5E895	G5E895_MOUSE
ENSMUST00000039991	Q99MR3	S12A9_MOUSE
ENSMUST00000081288	G3X9I1	G3X9I1_MOUSE
ENSMUST00000060899	Q8BH82	NAPEP_MOUSE
ENSMUST00000059155	Q8BGI3	INSI1_MOUSE
ENSMUST00000068240	Q6PAR0	KLD10_MOUSE
ENSMUST00000110677	E9PYU8	E9PYU8_MOUSE
ENSMUST00000090070	Q99JY3	GIMA4_MOUSE
ENSMUST00000096030	G5E8L6	G5E8L6_MOUSE
ENSMUST00000062572	Q9R216	FZD9_MOUSE
ENSMUST00000110959	Q07231	ZSC21_MOUSE
ENSMUST00000085684	Q9CUN6	SMUF1_MOUSE
ENSMUST00000068259	Q6PAR0	KLD10_MOUSE
ENSMUST00000111027	E9QKR0	E9QKR0_MOUSE
ENSMUST00000100662	Q8BJM7	TYW1_MOUSE
ENSMUST00000065785	Q810I2	TRI50_MOUSE
ENSMUST00000090511	Q9D4H2	GCC1_MOUSE
ENSMUST00000080537	P63001	RAC1_MOUSE
ENSMUST00000110889	D3Z0V6	D3Z0V6_MOUSE
ENSMUST00000072954	Q9JJK2	LANC2_MOUSE
ENSMUST00000080160	K3W4P5	K3W4P5_MOUSE
ENSMUST00000079881	Q8BV16	Q8BV16_MOUSE
ENSMUST00000050077	Q9JJK2	LANC2_MOUSE
ENSMUST00000067506	Q99JY3	GIMA4_MOUSE
ENSMUST00000052503	Q8R379	Q8R379_MOUSE
ENSMUST00000064330	Q8BRG8	TM209_MOUSE
ENSMUST00000100461	E9Q4K9	E9Q4K9_MOUSE
ENSMUST00000100568	Q9D8F1	ALKB4_MOUSE
ENSMUST00000111023	D3YZX3	D3YZX3_MOUSE
ENSMUST00000069692	E9Q6D6	ZN277_MOUSE
ENSMUST00000110673	C0LLJ0	IMA8_MOUSE
ENSMUST00000057783	Q8BZL4	GPR22_MOUSE
ENSMUST00000051176	Q8BR21	F180A_MOUSE
ENSMUST00000061890	E9PVC2	E9PVC2_MOUSE
ENSMUST00000070733	P80560	PTPR2_MOUSE
ENSMUST00000099400	Q9WVP6	PAPOB_MOUSE
ENSMUST00000099400	A1L349	A1L349_MOUSE
ENSMUST00000054294	O70421	FZD1_MOUSE
ENSMUST00000048774	Q9QXK3	COPG2_MOUSE
ENSMUST00000051671	Q99LD7	Q99LD7_MOUSE
ENSMUST00000081542	Q9Z0V2	KCND2_MOUSE
ENSMUST00000111035	Q9DCH2	POP7_MOUSE
ENSMUST00000053661	Q8K349	GIMA6_MOUSE
ENSMUST00000110890	P12849	KAP1_MOUSE
ENSMUST00000080732	Q07231	ZSC21_MOUSE
ENSMUST00000084828	Q6DFV1	CNDG2_MOUSE
ENSMUST00000069637	E9Q6D6	ZN277_MOUSE
ENSMUST00000110960	Q07231	ZSC21_MOUSE
ENSMUST00000100489	Q3TLP8	Q3TLP8_MOUSE
ENSMUST00000054867	Q9QY42	GPR37_MOUSE
ENSMUST00000096040	Q6PDF3	SVOPL_MOUSE
ENSMUST00000101443	Q3USQ2	Q3USQ2_MOUSE
ENSMUST00000060747	Q9QYC3	BHA15_MOUSE
ENSMUST00000110961	Q07231	ZSC21_MOUSE
ENSMUST00000069789	P41160	LEP_MOUSE
ENSMUST00000054384	A0A0R4J0Q6	A0A0R4J0Q6_MOUSE
ENSMUST00000062350	Q07231	ZSC21_MOUSE
ENSMUST00000063548	Q14B02	RN133_MOUSE
ENSMUST00000110672	C0LLJ0	IMA8_MOUSE
ENSMUST00000065335	Q7TQP0	GP141_MOUSE
ENSMUST00000061244	P54761	EPHB4_MOUSE
ENSMUST00000111020	D3YZX3	D3YZX3_MOUSE
ENSMUST00000064377	Q9D4H2	GCC1_MOUSE
ENSMUST00000060947	Q9ET43	CLD12_MOUSE
ENSMUST00000102991	F8WGT2	F8WGT2_MOUSE
ENSMUST00000076654	Q3ULB1	Q3ULB1_MOUSE
ENSMUST00000062304	Q99PH1	LRRC4_MOUSE
ENSMUST00000057692	Q7TNC4	LC7L2_MOUSE
